"TOA5","TS-SW","CR1000","93112","CR1000.Std.32.03","CPU:JacksonLaneV2.CR1","20188","Table2"
"TIMESTAMP","RECORD","BattV_Min"
"2022-09-17 00:00:00",295,11.8
"2022-09-18 00:00:00",296,11.79
"2022-09-19 00:00:00",297,11.78
"2022-09-20 00:00:00",298,11.78
"2022-09-21 00:00:00",299,11.76
"2022-09-22 00:00:00",300,11.74
"2022-09-23 00:00:00",301,11.72
"2022-09-24 00:00:00",302,11.69
"2022-09-25 00:00:00",303,11.67
"2022-09-26 00:00:00",304,11.67
"2022-09-27 00:00:00",305,11.66
"2022-09-28 00:00:00",306,11.64
"2022-09-29 00:00:00",307,11.61
"2022-09-30 00:00:00",308,11.6
"2022-10-01 00:00:00",309,11.58
"2022-10-02 00:00:00",310,11.57
"2022-10-03 00:00:00",311,11.54
"2022-10-04 00:00:00",312,11.52
"2022-10-05 00:00:00",313,11.51
"2022-10-06 00:00:00",314,11.5
"2022-10-07 00:00:00",315,11.48
"2022-10-08 00:00:00",316,11.47
"2022-10-09 00:00:00",317,11.43
"2022-10-10 00:00:00",318,11.4
"2022-10-11 00:00:00",319,11.38
"2022-10-12 00:00:00",320,11.37
"2022-10-13 00:00:00",321,11.35
"2022-10-14 00:00:00",322,11.35
"2022-10-15 00:00:00",323,11.31
"2022-10-16 00:00:00",324,11.28
"2022-10-17 00:00:00",325,11.26
"2022-10-18 00:00:00",326,11.23
"2022-10-19 00:00:00",327,11.18
"2022-10-20 00:00:00",328,11.15
"2022-10-21 00:00:00",329,11.09
"2022-10-22 00:00:00",330,8.88
"2022-11-01 00:00:00",331,12.58
"2022-11-02 00:00:00",332,12.56
"2022-11-03 00:00:00",333,12.53
"2022-11-04 00:00:00",334,12.5
"2022-11-05 00:00:00",335,12.5
"2022-11-06 00:00:00",336,12.5
"2022-11-07 00:00:00",337,12.49
"2022-11-08 00:00:00",338,12.47
"2022-11-09 00:00:00",339,12.42
"2022-11-10 00:00:00",340,12.4
"2022-11-11 00:00:00",341,12.39
"2022-11-12 00:00:00",342,12.41
"2022-11-13 00:00:00",343,12.4
"2022-11-14 00:00:00",344,12.35
"2022-11-15 00:00:00",345,12.32
"2022-11-16 00:00:00",346,12.3
"2022-11-17 00:00:00",347,12.32
"2022-11-18 00:00:00",348,12.29
"2022-11-19 00:00:00",349,12.26
"2022-11-20 00:00:00",350,12.26
"2022-11-21 00:00:00",351,12.25
"2022-11-22 00:00:00",352,12.22
"2022-11-23 00:00:00",353,12.23
"2022-11-24 00:00:00",354,12.22
"2022-11-25 00:00:00",355,12.2
"2022-11-26 00:00:00",356,12.21
"2022-11-27 00:00:00",357,12.19
"2022-11-28 00:00:00",358,12.19
"2022-11-29 00:00:00",359,12.18
"2022-11-30 00:00:00",360,12.15
"2022-12-01 00:00:00",361,12.15
"2022-12-02 00:00:00",362,12.12
"2022-12-03 00:00:00",363,12.09
"2022-12-04 00:00:00",364,12.11
"2022-12-05 00:00:00",365,12.08
"2022-12-06 00:00:00",366,12.05
"2022-12-07 00:00:00",367,12.06
"2022-12-08 00:00:00",368,12.09
"2022-12-09 00:00:00",369,12.06
"2022-12-10 00:00:00",370,12.03
"2022-12-11 00:00:00",371,12
"2022-12-12 00:00:00",372,12.01
"2022-12-13 00:00:00",373,11.99
"2022-12-14 00:00:00",374,11.96
"2022-12-15 00:00:00",375,11.94
"2022-12-16 00:00:00",376,11.94
