"TOA5","TS-SW","CR1000","93112","CR1000.Std.32.03","CPU:JacksonLaneV2.CR1","20188","Table1"
"TIMESTAMP","RECORD","BattV","PTemp_C","GP_CO2Conc","GP_CO2HiConc","GP_Temp"
"TS","RN","Volts","Deg C","ppm CO2","ppm CO2","Deg C"
"","","Smp","Smp","Smp","Smp","Smp"
"2022-07-22 15:30:00",11480,12.72,34,733.69,643.36,38.159
"2022-07-22 16:00:00",11481,12.72,33.1,729.43,639.17,39.081
"2022-07-22 16:30:00",11482,12.71,32.77,709.85,619.44,38.568
"2022-07-22 17:00:00",11483,12.71,32.55,702.05,611.59,38.209
"2022-07-22 17:30:00",11484,12.71,32.22,709.3,618.78,37.568
"2022-07-22 18:00:00",11485,12.71,31.62,772.72,682.61,36.83
"2022-07-22 18:30:00",11486,12.71,31.09,736,645.5,36.5
"2022-07-22 19:00:00",11487,12.7,30.64,793.74,703.84,36.031
"2022-07-22 19:30:00",11488,12.71,30.12,725.58,634.92,35.364
"2022-07-22 20:00:00",11489,12.71,29.58,713.23,622.48,34.836
"2022-07-22 20:30:00",11490,12.7,29.08,687.91,597.11,34.218
"2022-07-22 21:00:00",11491,12.69,28.49,688.96,598.13,33.528
"2022-07-22 21:30:00",11492,12.7,27.98,682.88,592.03,32.923
"2022-07-22 22:00:00",11493,12.7,27.47,704.12,613.23,32.544
"2022-07-22 22:30:00",11494,12.69,26.96,695.87,604.96,32.211
"2022-07-22 23:00:00",11495,12.69,26.5,713.13,622.22,31.745
"2022-07-22 23:30:00",11496,12.69,26.07,665.83,574.99,31.288
"2022-07-23 00:00:00",11497,12.7,25.64,675.67,584.77,30.927
"2022-07-23 00:30:00",11498,12.68,25.28,707.48,616.52,30.798
"2022-07-23 01:00:00",11499,12.68,25.04,770.06,679.49,30.707
"2022-07-23 01:30:00",11500,12.69,24.87,771.7,681.16,30.73
"2022-07-23 02:00:00",11501,12.69,24.75,740.74,649.92,30.57
"2022-07-23 02:30:00",11502,12.68,24.6,719.47,628.53,30.546
"2022-07-23 03:00:00",11503,12.68,24.51,840.89,751.46,30.513
"2022-07-23 03:30:00",11504,12.68,24.39,784.47,694.07,30.435
"2022-07-23 04:00:00",11505,12.68,24.22,795.83,705.59,30.465
"2022-07-23 04:30:00",11506,12.68,24.04,701.26,610.29,30.29
"2022-07-23 05:00:00",11507,12.67,23.87,750.39,659.63,30.106
"2022-07-23 05:30:00",11508,12.67,23.72,703.82,612.84,29.999
"2022-07-23 06:00:00",11509,12.67,23.55,740.05,649.2,29.809
"2022-07-23 06:30:00",11510,12.67,23.44,724.99,634.06,29.542
"2022-07-23 07:00:00",11511,12.67,23.35,789.02,698.66,29.557
"2022-07-23 07:30:00",11512,12.66,23.35,801.07,710.89,29.72
"2022-07-23 08:00:00",11513,12.67,23.52,834.12,744.54,30.253
"2022-07-23 08:30:00",11514,12.67,23.99,842.13,752.75,31.165
"2022-07-23 09:00:00",11515,12.66,24.84,865.59,776.82,32.461
"2022-07-23 09:30:00",11516,12.66,25.76,727.31,636.54,33.541
"2022-07-23 10:00:00",11517,12.67,26.87,658.54,567.89,34.52
"2022-07-23 10:30:00",11518,12.67,27.98,627.38,537.1,35.473
"2022-07-23 11:00:00",11519,12.66,29.38,627.89,537.65,36.366
"2022-07-23 11:30:00",11520,12.66,30.57,667.38,576.88,37.314
"2022-07-23 12:00:00",11521,12.67,32.37,716.52,626.09,38.158
"2022-07-23 12:30:00",11522,12.67,38.64,758.91,669.43,42.449
"2022-07-23 13:00:00",11523,12.66,43.15,791.45,703.36,46.728
"2022-07-23 13:30:00",11524,12.66,44.44,836.59,750.25,49.413
"2022-07-23 14:00:00",11525,12.67,42.8,798.07,711.11,50.373
"2022-07-23 14:30:00",11526,12.67,40.35,689.53,600.05,45.11
"2022-07-23 15:00:00",11527,12.67,38.51,715.93,626.01,42.025
"2022-07-23 15:30:00",11528,12.67,37.23,694.99,604.83,40.895
"2022-07-23 16:00:00",11529,12.67,36.24,690.94,600.73,40.427
"2022-07-23 16:30:00",11530,12.67,35.52,693.89,603.59,39.769
"2022-07-23 17:00:00",11531,12.66,34.96,711.37,621.05,39.309
"2022-07-23 17:30:00",11532,12.66,34.23,760.91,670.88,38.67
"2022-07-23 18:00:00",11533,12.67,33.47,745.05,654.78,37.966
"2022-07-23 18:30:00",11534,12.67,32.73,823.27,734.04,37.331
"2022-07-23 19:00:00",11535,12.66,32.01,895.24,807.67,36.714
"2022-07-23 19:30:00",11536,12.66,31.3,740.64,650.14,36.059
"2022-07-23 20:00:00",11537,12.66,30.57,775.32,685.1,35.336
"2022-07-23 20:30:00",11538,12.66,29.89,810.3,720.54,34.718
"2022-07-23 21:00:00",11539,12.65,29.25,928.88,842.03,34.116
"2022-07-23 21:30:00",11540,12.65,28.66,739.54,648.83,33.511
"2022-07-23 22:00:00",11541,12.65,28.14,697.19,606.32,33.136
"2022-07-23 22:30:00",11542,12.65,27.82,845.44,756.23,32.85
"2022-07-23 23:00:00",11543,12.65,27.5,693.49,602.6,32.71
"2022-07-23 23:30:00",11544,12.65,27.12,658.2,567.43,32.01
"2022-07-24 00:00:00",11545,12.65,26.65,665.25,574.41,31.246
"2022-07-24 00:30:00",11546,12.65,26.1,695.06,604.1,30.752
"2022-07-24 01:00:00",11547,12.65,25.64,663.42,572.57,30.484
"2022-07-24 01:30:00",11548,12.64,25.19,659.07,568.25,30.156
"2022-07-24 02:00:00",11549,12.63,24.84,684.52,593.56,29.934
"2022-07-24 02:30:00",11550,12.64,24.45,651.26,560.5,29.35
"2022-07-24 03:00:00",11551,12.64,24.07,658.69,567.86,29.04
"2022-07-24 03:30:00",11552,12.63,23.72,689.27,598.29,28.772
"2022-07-24 04:00:00",11553,12.63,23.38,696.6,605.61,28.584
"2022-07-24 04:30:00",11554,12.63,23.18,702.76,611.76,28.496
"2022-07-24 05:00:00",11555,12.63,22.92,706.08,615.09,28.295
"2022-07-24 05:30:00",11556,12.63,22.67,734.82,643.92,28.183
"2022-07-24 06:00:00",11557,12.62,22.45,739.54,648.67,28.124
"2022-07-24 06:30:00",11558,12.63,22.31,721.96,631,28.178
"2022-07-24 07:00:00",11559,12.63,22.25,795.34,705.05,28.21
"2022-07-24 07:30:00",11560,12.62,22.36,809.83,719.77,28.671
"2022-07-24 08:00:00",11561,12.62,22.67,801.21,711.03,29.427
"2022-07-24 08:30:00",11562,12.62,23.27,838.34,748.85,30.517
"2022-07-24 09:00:00",11563,12.62,24.04,805.81,715.77,31.646
"2022-07-24 09:30:00",11564,12.61,25.13,685.81,594.94,32.882
"2022-07-24 10:00:00",11565,12.61,26.07,668.62,577.84,33.467
"2022-07-24 10:30:00",11566,12.61,27.15,636.31,545.85,34.372
"2022-07-24 11:00:00",11567,12.62,28.4,644.64,554.15,35.316
"2022-07-24 11:30:00",11568,12.62,29.72,657.47,566.97,36.604
"2022-07-24 12:00:00",11569,12.61,31.62,645.97,555.64,37.573
"2022-07-24 12:30:00",11570,12.61,37.19,743.37,653.61,41.828
"2022-07-24 13:00:00",11571,12.63,41.43,762.95,674.19,45.842
"2022-07-24 13:30:00",11572,12.63,42.6,770.02,681.75,47.494
"2022-07-24 14:00:00",11573,12.62,41.34,769.45,681.26,47.827
"2022-07-24 14:30:00",11574,12.61,39.39,679.11,589.4,43.867
"2022-07-24 15:00:00",11575,12.63,37.65,688.9,598.83,41.554
"2022-07-24 15:30:00",11576,12.63,36.61,672,581.87,40.896
"2022-07-24 16:00:00",11577,12.62,35.92,670.98,580.81,40.552
"2022-07-24 16:30:00",11578,12.61,35.36,679.83,589.59,40.185
"2022-07-24 17:00:00",11579,12.63,34.88,685.64,595.33,39.619
"2022-07-24 17:30:00",11580,12.63,34.31,666.31,575.98,39.008
"2022-07-24 18:00:00",11581,12.62,33.7,669.1,578.68,38.19
"2022-07-24 18:30:00",11582,12.61,33.06,676.92,586.42,37.681
"2022-07-24 19:00:00",11583,12.63,32.48,695.66,605.08,37.177
"2022-07-24 19:30:00",11584,12.63,31.9,678.65,588.06,36.724
"2022-07-24 20:00:00",11585,12.62,31.44,897.93,810.38,36.271
"2022-07-24 20:30:00",11586,12.61,30.91,764.57,674.27,35.845
"2022-07-24 21:00:00",11587,12.62,30.29,684.66,593.92,34.988
"2022-07-24 21:30:00",11588,12.62,29.85,644.57,554.03,34.516
"2022-07-24 22:00:00",11589,12.61,29.48,652.85,562.23,34.298
"2022-07-24 22:30:00",11590,12.61,29.18,659.87,569.19,34.07
"2022-07-24 23:00:00",11591,12.61,28.89,634.27,543.81,33.838
"2022-07-24 23:30:00",11592,12.61,28.59,637.89,547.37,33.592
"2022-07-25 00:00:00",11593,12.61,28.36,627.81,537.41,33.442
"2022-07-25 00:30:00",11594,12.6,28.23,626.64,536.26,33.506
"2022-07-25 01:00:00",11595,12.61,28.07,642.61,552.03,33.411
"2022-07-25 01:30:00",11596,12.61,27.94,625.94,535.56,33.283
"2022-07-25 02:00:00",11597,12.6,27.82,637.7,547.17,33.201
"2022-07-25 02:30:00",11598,12.6,27.66,635.32,544.81,33.105
"2022-07-25 03:00:00",11599,12.61,27.47,619.26,528.95,32.826
"2022-07-25 03:30:00",11600,12.6,27.28,627.13,536.7,32.715
"2022-07-25 04:00:00",11601,12.6,27.15,630.8,540.33,32.66
"2022-07-25 04:30:00",11602,12.59,27.03,615.75,525.48,32.523
"2022-07-25 05:00:00",11603,12.6,26.9,628.79,538.34,32.43
"2022-07-25 05:30:00",11604,12.6,26.72,626.05,535.62,32.104
"2022-07-25 06:00:00",11605,12.59,26.5,615.01,524.74,31.927
"2022-07-25 06:30:00",11606,12.59,26.34,617.25,526.94,31.806
"2022-07-25 07:00:00",11607,12.6,26.34,625,534.58,32.036
"2022-07-25 07:30:00",11608,12.6,26.41,616.56,526.27,32.239
"2022-07-25 08:00:00",11609,12.59,26.59,609.22,519.06,32.543
"2022-07-25 08:30:00",11610,12.59,26.78,615.3,525.06,33.004
"2022-07-25 09:00:00",11611,12.59,27.56,608.15,518.07,34.08
"2022-07-25 09:30:00",11612,12.59,28.07,620.65,530.39,34.387
"2022-07-25 10:00:00",11613,12.59,28.56,617.88,527.68,34.731
"2022-07-25 10:30:00",11614,12.59,28.99,623.77,533.52,35.226
"2022-07-25 11:00:00",11615,12.58,29.99,623.23,533.05,36.35
"2022-07-25 11:30:00",11616,12.59,30.88,637.01,546.73,37.155
"2022-07-25 12:00:00",11617,12.59,32.4,658.77,568.41,38.388
"2022-07-25 12:30:00",11618,12.59,37.4,692.15,602.08,41.491
"2022-07-25 13:00:00",11619,12.59,38.73,679.23,589.26,42.21
"2022-07-25 13:30:00",11620,12.59,37.74,655.44,565.35,40.641
"2022-07-25 14:00:00",11621,12.59,36.65,718.48,628.58,42.046
"2022-07-25 14:30:00",11622,12.59,36.24,669.89,579.83,41.374
"2022-07-25 15:00:00",11623,12.59,35.48,656.9,566.69,39.691
"2022-07-25 15:30:00",11624,12.59,34.96,653.91,563.71,39.53
"2022-07-25 16:00:00",11625,12.59,34.65,651.47,561.27,39.326
"2022-07-25 16:30:00",11626,12.59,34.23,639.16,549.01,38.869
"2022-07-25 17:00:00",11627,12.59,33.7,651.63,561.3,38.079
"2022-07-25 17:30:00",11628,12.59,33.1,687.13,596.6,37.597
"2022-07-25 18:00:00",11629,12.59,32.3,707.27,616.66,36.6
"2022-07-25 18:30:00",11630,12.59,31.09,613.58,523.43,34.405
"2022-07-25 19:00:00",11631,12.58,30.22,640.02,549.49,33.913
"2022-07-25 19:30:00",11632,12.59,29.62,618.81,528.53,33.314
"2022-07-25 20:00:00",11633,12.59,28.92,601.84,511.8,32.22
"2022-07-25 20:30:00",11634,12.58,28.07,594.94,505.01,31
"2022-07-25 21:00:00",11635,12.58,27.21,612.65,522.38,30.345
"2022-07-25 21:30:00",11636,12.58,26.59,597.6,507.6,30.139
"2022-07-25 22:00:00",11637,12.58,26.1,622.85,532.43,30.15
"2022-07-25 22:30:00",11638,12.57,25.76,614.4,524.1,30.306
"2022-07-25 23:00:00",11639,12.57,25.52,614.96,524.66,30.423
"2022-07-25 23:30:00",11640,12.58,25.31,622.04,531.62,30.266
"2022-07-26 00:00:00",11641,12.58,25.13,646.31,555.6,30.166
"2022-07-26 00:30:00",11642,12.56,24.98,649.59,558.85,30.203
"2022-07-26 01:00:00",11643,12.56,24.87,663.32,572.47,30.307
"2022-07-26 01:30:00",11644,12.57,24.81,637.24,546.63,30.262
"2022-07-26 02:00:00",11645,12.57,24.72,674.46,583.55,30.359
"2022-07-26 02:30:00",11646,12.56,24.6,632.14,541.59,30.135
"2022-07-26 03:00:00",11647,12.56,24.45,647.16,556.44,30.111
"2022-07-26 03:30:00",11648,12.55,24.3,691.52,600.56,30.107
"2022-07-26 04:00:00",11649,12.56,24.22,678,587.07,30.144
"2022-07-26 04:30:00",11650,12.56,24.1,672.43,581.52,30.1
"2022-07-26 05:00:00",11651,12.56,24.01,670.74,579.84,30.067
"2022-07-26 05:30:00",11652,12.55,23.87,734.21,643.33,30.012
"2022-07-26 06:00:00",11653,12.56,23.81,713.83,622.87,30.037
"2022-07-26 06:30:00",11654,12.56,23.75,747.74,656.95,30.007
"2022-07-26 07:00:00",11655,12.55,23.78,719.33,628.39,30.171
"2022-07-26 07:30:00",11656,12.55,23.87,756.53,665.82,30.437
"2022-07-26 08:00:00",11657,12.56,24.13,819.03,729.19,30.915
"2022-07-26 08:30:00",11658,12.56,24.48,661.4,570.59,31.381
"2022-07-26 09:00:00",11659,12.55,24.87,673.69,582.82,31.761
"2022-07-26 09:30:00",11660,12.55,25.22,660.56,569.78,32.042
"2022-07-26 10:00:00",11661,12.56,25.73,640.24,549.65,32.288
"2022-07-26 10:30:00",11662,12.56,26.19,602.25,512.22,32.741
