MiniDOT Logger Concatenated Data File
Sensor:             7450-712774
Concatenation Date: 2022Jan07 14:30:18 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1631734200,           2021-09-15 19:30:00,           2021-09-15 15:30:00,      3.490000,     31.983000,          7.575000,                   103.665953,      1.086000
                1631735100,           2021-09-15 19:45:00,           2021-09-15 15:45:00,      3.500000,     31.118000,          7.553000,                   101.859574,      1.085000
                1631736000,           2021-09-15 20:00:00,           2021-09-15 16:00:00,      3.490000,     30.735000,          7.596000,                   101.771652,      1.085000
                1631736900,           2021-09-15 20:15:00,           2021-09-15 16:15:00,      3.500000,     30.397000,          7.655000,                   101.969434,      1.085000
                1631737800,           2021-09-15 20:30:00,           2021-09-15 16:30:00,      3.500000,     29.827000,          7.690000,                   101.434099,      1.086000
                1631738700,           2021-09-15 20:45:00,           2021-09-15 16:45:00,      3.500000,     29.258000,          7.711000,                   100.711653,      1.085000
                1631739600,           2021-09-15 21:00:00,           2021-09-15 17:00:00,      3.500000,     26.241000,          6.546000,                    81.037180,      1.086000
                1631740500,           2021-09-15 21:15:00,           2021-09-15 17:15:00,      3.500000,     26.139000,          6.473000,                    79.985489,      1.086000
                1631741400,           2021-09-15 21:30:00,           2021-09-15 17:30:00,      3.500000,     26.030000,          6.990000,                    86.203266,      1.085000
                1631742300,           2021-09-15 21:45:00,           2021-09-15 17:45:00,      3.510000,     25.886000,          6.789000,                    83.505578,      1.085000
                1631743200,           2021-09-15 22:00:00,           2021-09-15 18:00:00,      3.500000,     25.920000,          6.283000,                    77.329529,      1.085000
                1631744100,           2021-09-15 22:15:00,           2021-09-15 18:15:00,      3.500000,     25.979000,          6.723000,                    82.833740,      1.085000
                1631745000,           2021-09-15 22:30:00,           2021-09-15 18:30:00,      3.500000,     25.987000,          6.605000,                    81.391700,      1.085000
                1631745900,           2021-09-15 22:45:00,           2021-09-15 18:45:00,      3.510000,     25.945000,          6.544000,                    80.578474,      1.086000
                1631746800,           2021-09-15 23:00:00,           2021-09-15 19:00:00,      3.510000,     25.937000,          6.624000,                    81.551677,      1.085000
                1631747700,           2021-09-15 23:15:00,           2021-09-15 19:15:00,      3.510000,     25.903000,          6.571000,                    80.849153,      1.085000
                1631748600,           2021-09-15 23:30:00,           2021-09-15 19:30:00,      3.510000,     25.844000,          6.516000,                    80.086394,      1.086000
                1631749500,           2021-09-15 23:45:00,           2021-09-15 19:45:00,      3.510000,     25.785000,          6.379000,                    78.318352,      1.085000
                1631750400,           2021-09-16 00:00:00,           2021-09-15 20:00:00,      3.510000,     25.684000,          6.257000,                    76.679141,      1.085000
                1631751300,           2021-09-16 00:15:00,           2021-09-15 20:15:00,      3.510000,     25.591000,          6.722000,                    82.237916,      1.085000
                1631752200,           2021-09-16 00:30:00,           2021-09-15 20:30:00,      3.510000,     25.523000,          6.328000,                    77.321489,      1.085000
                1631753100,           2021-09-16 00:45:00,           2021-09-15 20:45:00,      3.510000,     25.405000,          6.059000,                    73.874861,      1.085000
                1631754000,           2021-09-16 01:00:00,           2021-09-15 21:00:00,      3.500000,     25.321000,          5.912000,                    71.971651,      1.085000
                1631754900,           2021-09-16 01:15:00,           2021-09-15 21:15:00,      3.500000,     25.212000,          6.430000,                    78.121241,      1.085000
