MiniDOT Logger Concatenated Data File
Sensor:             7450-718499
Concatenation Date: 2022Jan07 14:44:03 EST

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1631734200,           2021-09-15 19:30:00,           2021-09-15 15:30:00,      3.480000,     30.906000,          7.378000,                    99.140304,      0.969000
                1631735100,           2021-09-15 19:45:00,           2021-09-15 15:45:00,      3.490000,     25.804000,          2.839000,                    34.867971,      0.959000
                1631736000,           2021-09-15 20:00:00,           2021-09-15 16:00:00,      3.490000,     24.593000,          3.160000,                    37.956439,      0.957000
                1631736900,           2021-09-15 20:15:00,           2021-09-15 16:15:00,      3.490000,     24.232000,          2.927000,                    34.922731,      0.957000
                1631737800,           2021-09-15 20:30:00,           2021-09-15 16:30:00,      3.490000,     24.324000,          2.783000,                    33.261549,      0.958000
                1631738700,           2021-09-15 20:45:00,           2021-09-15 16:45:00,      3.500000,     24.358000,          3.270000,                    39.106743,      0.956000
                1631739600,           2021-09-15 21:00:00,           2021-09-15 17:00:00,      3.500000,     24.366000,          3.478000,                    41.600454,      0.956000
                1631740500,           2021-09-15 21:15:00,           2021-09-15 17:15:00,      3.500000,     24.399000,          3.600000,                    43.086119,      0.957000
                1631741400,           2021-09-15 21:30:00,           2021-09-15 17:30:00,      3.500000,     24.450000,          3.510000,                    42.048784,      0.958000
                1631742300,           2021-09-15 21:45:00,           2021-09-15 17:45:00,      3.500000,     24.458000,          3.689000,                    44.199717,      0.957000
                1631743200,           2021-09-15 22:00:00,           2021-09-15 18:00:00,      3.500000,     24.483000,          3.707000,                    44.436002,      0.957000
                1631744100,           2021-09-15 22:15:00,           2021-09-15 18:15:00,      3.500000,     24.500000,          3.690000,                    44.246179,      0.958000
                1631745000,           2021-09-15 22:30:00,           2021-09-15 18:30:00,      3.500000,     24.500000,          3.706000,                    44.438033,      0.957000
                1631745900,           2021-09-15 22:45:00,           2021-09-15 18:45:00,      3.500000,     24.475000,          3.701000,                    44.357492,      0.957000
                1631746800,           2021-09-15 23:00:00,           2021-09-15 19:00:00,      3.500000,     24.458000,          3.585000,                    42.953642,      0.958000
                1631747700,           2021-09-15 23:15:00,           2021-09-15 19:15:00,      3.500000,     24.433000,          3.519000,                    42.143294,      0.958000
                1631748600,           2021-09-15 23:30:00,           2021-09-15 19:30:00,      3.500000,     24.408000,          3.524000,                    42.183577,      0.958000
                1631749500,           2021-09-15 23:45:00,           2021-09-15 19:45:00,      3.500000,     24.399000,          3.394000,                    40.620636,      0.958000
                1631750400,           2021-09-16 00:00:00,           2021-09-15 20:00:00,      3.500000,     24.374000,          3.393000,                    40.589803,      0.958000
                1631751300,           2021-09-16 00:15:00,           2021-09-15 20:15:00,      3.500000,     24.366000,          3.255000,                    38.933144,      0.958000
                1631752200,           2021-09-16 00:30:00,           2021-09-15 20:30:00,      3.500000,     24.290000,          3.319000,                    39.642565,      0.958000
                1631753100,           2021-09-16 00:45:00,           2021-09-15 20:45:00,      3.500000,     24.248000,          3.626000,                    43.275560,      0.958000
                1631754000,           2021-09-16 01:00:00,           2021-09-15 21:00:00,      3.500000,     24.215000,          3.254000,                    38.811951,      0.958000
                1631754900,           2021-09-16 01:15:00,           2021-09-15 21:15:00,      3.500000,     24.148000,          2.957000,                    35.225472,      0.958000
                1631755800,           2021-09-16 01:30:00,           2021-09-15 21:30:00,      3.500000,     24.005000,          3.173000,                    37.697806,      0.956000
                1631756700,           2021-09-16 01:45:00,           2021-09-15 21:45:00,      3.500000,     23.997000,          4.137000,                    49.143557,      0.958000
                1631757600,           2021-09-16 02:00:00,           2021-09-15 22:00:00,      3.500000,     23.955000,          4.241000,                    50.339430,      0.958000
                1631758500,           2021-09-16 02:15:00,           2021-09-15 22:15:00,      3.500000,     23.905000,          4.087000,                    48.466134,      0.958000
                1631759400,           2021-09-16 02:30:00,           2021-09-15 22:30:00,      3.500000,     23.854000,          4.309000,                    51.049973,      0.958000
                1631760300,           2021-09-16 02:45:00,           2021-09-15 22:45:00,      3.500000,     23.838000,          4.282000,                    50.714893,      0.957000
                1631761200,           2021-09-16 03:00:00,           2021-09-15 23:00:00,      3.500000,     23.796000,          4.334000,                    51.290380,      0.957000
                1631762100,           2021-09-16 03:15:00,           2021-09-15 23:15:00,      3.500000,     23.745000,          4.307000,                    50.922123,      0.957000
                1631763000,           2021-09-16 03:30:00,           2021-09-15 23:30:00,      3.500000,     23.720000,          4.279000,                    50.567349,      0.958000
                1631763900,           2021-09-16 03:45:00,           2021-09-15 23:45:00,      3.500000,     23.678000,          4.158000,                    49.098695,      0.958000
                1631764800,           2021-09-16 04:00:00,           2021-09-16 00:00:00,      3.500000,     23.645000,          3.901000,                    46.035431,      0.957000
                1631765700,           2021-09-16 04:15:00,           2021-09-16 00:15:00,      3.500000,     23.603000,          3.761000,                    44.348280,      0.957000
                1631766600,           2021-09-16 04:30:00,           2021-09-16 00:30:00,      3.500000,     23.578000,          3.462000,                    40.803400,      0.958000
                1631767500,           2021-09-16 04:45:00,           2021-09-16 00:45:00,      3.510000,     23.544000,          3.522000,                    41.484024,      0.957000
                1631768400,           2021-09-16 05:00:00,           2021-09-16 01:00:00,      3.510000,     23.503000,          3.247000,                    38.215422,      0.957000
                1631769300,           2021-09-16 05:15:00,           2021-09-16 01:15:00,      3.510000,     23.469000,          3.702000,                    43.542635,      0.957000
                1631770200,           2021-09-16 05:30:00,           2021-09-16 01:30:00,      3.510000,     23.469000,          3.575000,                    42.048871,      0.957000
                1631771100,           2021-09-16 05:45:00,           2021-09-16 01:45:00,      3.510000,     23.444000,          3.617000,                    42.522838,      0.957000
                1631772000,           2021-09-16 06:00:00,           2021-09-16 02:00:00,      3.510000,     23.419000,          3.675000,                    43.184355,      0.957000
                1631772900,           2021-09-16 06:15:00,           2021-09-16 02:15:00,      3.510000,     23.385000,          3.810000,                    44.742026,      0.957000
                1631773800,           2021-09-16 06:30:00,           2021-09-16 02:30:00,      3.510000,     23.394000,          4.133000,                    48.543355,      0.957000
                1631774700,           2021-09-16 06:45:00,           2021-09-16 02:45:00,      3.510000,     23.352000,          4.238000,                    49.737191,      0.957000
                1631775600,           2021-09-16 07:00:00,           2021-09-16 03:00:00,      3.510000,     23.360000,          4.094000,                    48.054459,      0.957000
                1631776500,           2021-09-16 07:15:00,           2021-09-16 03:15:00,      3.510000,     23.318000,          3.873000,                    45.424389,      0.957000
                1631777400,           2021-09-16 07:30:00,           2021-09-16 03:30:00,      3.510000,     23.285000,          3.925000,                    46.005591,      0.957000
                1631778300,           2021-09-16 07:45:00,           2021-09-16 03:45:00,      3.510000,     23.251000,          3.790000,                    44.394706,      0.957000
                1631779200,           2021-09-16 08:00:00,           2021-09-16 04:00:00,      3.500000,     23.226000,          3.623000,                    42.418478,      0.957000
                1631780100,           2021-09-16 08:15:00,           2021-09-16 04:15:00,      3.500000,     23.218000,          4.101000,                    48.007693,      0.957000
                1631781000,           2021-09-16 08:30:00,           2021-09-16 04:30:00,      3.500000,     23.176000,          3.503000,                    40.974741,      0.957000
                1631781900,           2021-09-16 08:45:00,           2021-09-16 04:45:00,      3.500000,     23.143000,          3.359000,                    39.265838,      0.957000
                1631782800,           2021-09-16 09:00:00,           2021-09-16 05:00:00,      3.500000,     23.118000,          3.339000,                    39.013573,      0.957000
                1631783700,           2021-09-16 09:15:00,           2021-09-16 05:15:00,      3.500000,     23.101000,          3.257000,                    38.043218,      0.957000
                1631784600,           2021-09-16 09:30:00,           2021-09-16 05:30:00,      3.500000,     23.092000,          3.241000,                    37.849878,      0.956000
                1631785500,           2021-09-16 09:45:00,           2021-09-16 05:45:00,      3.500000,     23.042000,          3.339000,                    38.957437,      0.957000
                1631786400,           2021-09-16 10:00:00,           2021-09-16 06:00:00,      3.500000,     23.026000,          3.564000,                    41.569989,      0.957000
                1631787300,           2021-09-16 10:15:00,           2021-09-16 06:15:00,      3.500000,     22.984000,          3.911000,                    45.581022,      0.957000
                1631788200,           2021-09-16 10:30:00,           2021-09-16 06:30:00,      3.500000,     22.992000,          4.025000,                    46.916763,      0.957000
                1631789100,           2021-09-16 10:45:00,           2021-09-16 06:45:00,      3.500000,     22.959000,          3.824000,                    44.545935,      0.957000
                1631790000,           2021-09-16 11:00:00,           2021-09-16 07:00:00,      3.500000,     22.917000,          3.948000,                    45.953756,      0.957000
                1631790900,           2021-09-16 11:15:00,           2021-09-16 07:15:00,      3.510000,     22.892000,          4.247000,                    49.410572,      0.957000
                1631791800,           2021-09-16 11:30:00,           2021-09-16 07:30:00,      3.510000,     22.875000,          3.956000,                    46.010146,      0.957000
                1631792700,           2021-09-16 11:45:00,           2021-09-16 07:45:00,      3.510000,     22.858000,          4.214000,                    48.994974,      0.957000
                1631793600,           2021-09-16 12:00:00,           2021-09-16 08:00:00,      3.510000,     22.833000,          4.324000,                    50.250022,      0.957000
                1631794500,           2021-09-16 12:15:00,           2021-09-16 08:15:00,      3.510000,     22.833000,          4.233000,                    49.192494,      0.957000
                1631795400,           2021-09-16 12:30:00,           2021-09-16 08:30:00,      3.510000,     22.841000,          4.022000,                    46.747534,      0.957000
                1631796300,           2021-09-16 12:45:00,           2021-09-16 08:45:00,      3.510000,     22.858000,          3.944000,                    45.855761,      0.957000
                1631797200,           2021-09-16 13:00:00,           2021-09-16 09:00:00,      3.510000,     22.875000,          4.082000,                    47.475586,      0.957000
                1631798100,           2021-09-16 13:15:00,           2021-09-16 09:15:00,      3.510000,     22.892000,          4.092000,                    47.607267,      0.957000
                1631799000,           2021-09-16 13:30:00,           2021-09-16 09:30:00,      3.510000,     22.925000,          4.072000,                    47.404288,      0.957000
                1631799900,           2021-09-16 13:45:00,           2021-09-16 09:45:00,      3.510000,     22.925000,          4.005000,                    46.624306,      0.957000
                1631800800,           2021-09-16 14:00:00,           2021-09-16 10:00:00,      3.510000,     22.959000,          3.915000,                    45.605998,      0.957000
                1631801700,           2021-09-16 14:15:00,           2021-09-16 10:15:00,      3.510000,     23.000000,          4.059000,                    47.320259,      0.957000
                1631802600,           2021-09-16 14:30:00,           2021-09-16 10:30:00,      3.510000,     23.051000,          3.972000,                    46.350806,      0.957000
                1631803500,           2021-09-16 14:45:00,           2021-09-16 10:45:00,      3.500000,     23.076000,          3.890000,                    45.415428,      0.957000
                1631804400,           2021-09-16 15:00:00,           2021-09-16 11:00:00,      3.500000,     23.134000,          3.855000,                    45.056272,      0.957000
                1631805300,           2021-09-16 15:15:00,           2021-09-16 11:15:00,      3.510000,     23.168000,          3.790000,                    44.325082,      0.957000
                1631806200,           2021-09-16 15:30:00,           2021-09-16 11:30:00,      3.510000,     23.210000,          3.838000,                    44.922130,      0.957000
                1631807100,           2021-09-16 15:45:00,           2021-09-16 11:45:00,      3.510000,     23.277000,          3.908000,                    45.799410,      0.957000
                1631808000,           2021-09-16 16:00:00,           2021-09-16 12:00:00,      3.510000,     23.352000,          3.843000,                    45.101468,      0.957000
                1631808900,           2021-09-16 16:15:00,           2021-09-16 12:15:00,      3.510000,     23.427000,          3.704000,                    43.531694,      0.957000
                1631809800,           2021-09-16 16:30:00,           2021-09-16 12:30:00,      3.510000,     23.494000,          3.646000,                    42.904164,      0.957000
                1631810700,           2021-09-16 16:45:00,           2021-09-16 12:45:00,      3.510000,     23.536000,          3.524000,                    41.501333,      0.957000
                1631811600,           2021-09-16 17:00:00,           2021-09-16 13:00:00,      3.510000,     23.603000,          3.396000,                    40.044339,      0.957000
                1631812500,           2021-09-16 17:15:00,           2021-09-16 13:15:00,      3.510000,     23.712000,          3.348000,                    39.559258,      0.957000
                1631813400,           2021-09-16 17:30:00,           2021-09-16 13:30:00,      3.510000,     23.779000,          3.270000,                    38.686224,      0.957000
                1631814300,           2021-09-16 17:45:00,           2021-09-16 13:45:00,      3.510000,     23.821000,          3.302000,                    39.095573,      0.957000
                1631815200,           2021-09-16 18:00:00,           2021-09-16 14:00:00,      3.510000,     23.905000,          3.231000,                    38.315165,      0.957000
                1631816100,           2021-09-16 18:15:00,           2021-09-16 14:15:00,      3.500000,     24.072000,          3.020000,                    35.924978,      0.957000
                1631817000,           2021-09-16 18:30:00,           2021-09-16 14:30:00,      3.500000,     24.131000,          2.631000,                    31.332037,      0.957000
                1631817900,           2021-09-16 18:45:00,           2021-09-16 14:45:00,      3.500000,     24.223000,          3.004000,                    35.835427,      0.957000
                1631818800,           2021-09-16 19:00:00,           2021-09-16 15:00:00,      3.500000,     24.248000,          3.080000,                    36.759163,      0.957000
                1631819700,           2021-09-16 19:15:00,           2021-09-16 15:15:00,      3.510000,     24.290000,          3.225000,                    38.519817,      0.957000
                1631820600,           2021-09-16 19:30:00,           2021-09-16 15:30:00,      3.510000,     24.324000,          3.289000,                    39.309103,      0.958000
                1631821500,           2021-09-16 19:45:00,           2021-09-16 15:45:00,      3.510000,     24.341000,          3.290000,                    39.333491,      0.958000
                1631822400,           2021-09-16 20:00:00,           2021-09-16 16:00:00,      3.510000,     24.358000,          3.191000,                    38.161962,      0.957000
                1631823300,           2021-09-16 20:15:00,           2021-09-16 16:15:00,      3.510000,     24.391000,          2.818000,                    33.721843,      0.958000
                1631824200,           2021-09-16 20:30:00,           2021-09-16 16:30:00,      3.510000,     24.366000,          3.033000,                    36.277796,      0.958000
                1631825100,           2021-09-16 20:45:00,           2021-09-16 16:45:00,      3.510000,     24.399000,          3.053000,                    36.539423,      0.958000
                1631826000,           2021-09-16 21:00:00,           2021-09-16 17:00:00,      3.510000,     24.399000,          3.213000,                    38.454361,      0.957000
                1631826900,           2021-09-16 21:15:00,           2021-09-16 17:15:00,      3.510000,     24.374000,          3.284000,                    39.285857,      0.957000
                1631827800,           2021-09-16 21:30:00,           2021-09-16 17:30:00,      3.510000,     24.383000,          3.068000,                    36.708031,      0.958000
                1631828700,           2021-09-16 21:45:00,           2021-09-16 17:45:00,      3.510000,     24.358000,          3.148000,                    37.647714,      0.957000
                1631829600,           2021-09-16 22:00:00,           2021-09-16 18:00:00,      3.510000,     24.332000,          3.372000,                    40.307091,      0.958000
                1631830500,           2021-09-16 22:15:00,           2021-09-16 18:15:00,      3.510000,     24.307000,          3.185000,                    38.054089,      0.957000
